格网左下角经度（度）,格网右上角纬度（度）,格网相对Y坐标,格网相对X坐标,格网ID（唯一）,格网左下角纬度（度）,格网右上角经度（度）,格网编码,grid_id,lon,lat,station_id,spatial_type,coordinate_role,crs,source,quality_flag
114.5933,22.71,30,86,2846,22.7,114.6033,"86,30",2846,114.5983,22.705,SZ_GRID_2846,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4933,22.45,4,76,444,22.44,114.5033,"76,4",444,114.4983,22.445,SZ_GRID_444,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6133,22.71,30,88,2848,22.7,114.6233,"88,30",2848,114.6183,22.705,SZ_GRID_2848,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5033,22.45,4,77,445,22.44,114.5133,"77,4",445,114.50829999999999,22.445,SZ_GRID_445,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6233,22.71,30,89,2849,22.7,114.6333,"89,30",2849,114.6283,22.705,SZ_GRID_2849,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5133,22.45,4,78,446,22.44,114.5233,"78,4",446,114.51830000000001,22.445,SZ_GRID_446,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6433,22.71,30,91,2851,22.7,114.6533,"91,30",2851,114.6483,22.705,SZ_GRID_2851,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5433,22.45,4,81,449,22.44,114.5533,"81,4",449,114.5483,22.445,SZ_GRID_449,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.72,31,1,2853,22.71,113.7533,"1,31",2853,113.7483,22.715,SZ_GRID_2853,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5933,22.45,4,86,454,22.44,114.6033,"86,4",454,114.5983,22.445,SZ_GRID_454,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7633,22.72,31,3,2855,22.71,113.7733,"3,31",2855,113.76830000000001,22.715,SZ_GRID_2855,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6033,22.45,4,87,455,22.44,114.6133,"87,4",455,114.6083,22.445,SZ_GRID_455,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8033,22.72,31,7,2859,22.71,113.8133,"7,31",2859,113.8083,22.715,SZ_GRID_2859,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6133,22.45,4,88,456,22.44,114.6233,"88,4",456,114.6183,22.445,SZ_GRID_456,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8333,22.44,3,10,286,22.43,113.8433,"10,3",286,113.8383,22.435000000000002,SZ_GRID_286,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6433,22.45,4,91,459,22.44,114.6533,"91,4",459,114.6483,22.445,SZ_GRID_459,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8233,22.72,31,9,2861,22.71,113.8333,"9,31",2861,113.8283,22.715,SZ_GRID_2861,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1933,22.41,0,46,46,22.4,114.2033,"46,0",46,114.19829999999999,22.405,SZ_GRID_46,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8433,22.72,31,11,2863,22.71,113.8533,"11,31",2863,113.8483,22.715,SZ_GRID_2863,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7633,22.46,5,3,463,22.45,113.7733,"3,5",463,113.76830000000001,22.455,SZ_GRID_463,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8633,22.72,31,13,2865,22.71,113.8733,"13,31",2865,113.8683,22.715,SZ_GRID_2865,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7833,22.46,5,5,465,22.45,113.7933,"5,5",465,113.78829999999999,22.455,SZ_GRID_465,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.72,31,14,2866,22.71,113.8833,"14,31",2866,113.8783,22.715,SZ_GRID_2866,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2033,22.41,0,47,47,22.4,114.2133,"47,0",47,114.20830000000001,22.405,SZ_GRID_47,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9033,22.72,31,17,2869,22.71,113.9133,"17,31",2869,113.9083,22.715,SZ_GRID_2869,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8533,22.46,5,12,472,22.45,113.8633,"12,5",472,113.8583,22.455,SZ_GRID_472,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9733,22.72,31,24,2876,22.71,113.9833,"24,31",2876,113.97829999999999,22.715,SZ_GRID_2876,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8633,22.46,5,13,473,22.45,113.8733,"13,5",473,113.8683,22.455,SZ_GRID_473,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9833,22.72,31,25,2877,22.71,113.9933,"25,31",2877,113.98830000000001,22.715,SZ_GRID_2877,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.46,5,14,474,22.45,113.8833,"14,5",474,113.8783,22.455,SZ_GRID_474,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0033,22.72,31,27,2879,22.71,114.0133,"27,31",2879,114.00829999999999,22.715,SZ_GRID_2879,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8833,22.46,5,15,475,22.45,113.8933,"15,5",475,113.8883,22.455,SZ_GRID_475,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0333,22.72,31,30,2882,22.71,114.0433,"30,31",2882,114.03829999999999,22.715,SZ_GRID_2882,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7633,22.48,7,3,647,22.47,113.7733,"3,7",647,113.76830000000001,22.475,SZ_GRID_647,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0633,22.72,31,33,2885,22.71,114.0733,"33,31",2885,114.0683,22.715,SZ_GRID_2885,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7733,22.48,7,4,648,22.47,113.7833,"4,7",648,113.7783,22.475,SZ_GRID_648,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0833,22.72,31,35,2887,22.71,114.0933,"35,31",2887,114.0883,22.715,SZ_GRID_2887,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3833,22.41,0,65,65,22.4,114.3933,"65,0",65,114.3883,22.405,SZ_GRID_65,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1133,22.72,31,38,2890,22.71,114.1233,"38,31",2890,114.1183,22.715,SZ_GRID_2890,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.48,7,14,658,22.47,113.8833,"14,7",658,113.8783,22.475,SZ_GRID_658,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1433,22.72,31,41,2893,22.71,114.1533,"41,31",2893,114.1483,22.715,SZ_GRID_2893,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8833,22.48,7,15,659,22.47,113.8933,"15,7",659,113.8883,22.475,SZ_GRID_659,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1533,22.72,31,42,2894,22.71,114.1633,"42,31",2894,114.1583,22.715,SZ_GRID_2894,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8933,22.48,7,16,660,22.47,113.9033,"16,7",660,113.8983,22.475,SZ_GRID_660,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1733,22.72,31,44,2896,22.71,114.1833,"44,31",2896,114.17830000000001,22.715,SZ_GRID_2896,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0233,22.48,7,29,673,22.47,114.0333,"29,7",673,114.0283,22.475,SZ_GRID_673,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.44,3,14,290,22.43,113.8833,"14,3",290,113.8783,22.435000000000002,SZ_GRID_290,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0333,22.48,7,30,674,22.47,114.0433,"30,7",674,114.03829999999999,22.475,SZ_GRID_674,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2133,22.72,31,48,2900,22.71,114.2233,"48,31",2900,114.2183,22.715,SZ_GRID_2900,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0433,22.48,7,31,675,22.47,114.0533,"31,7",675,114.0483,22.475,SZ_GRID_675,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2333,22.72,31,50,2902,22.71,114.2433,"50,31",2902,114.23830000000001,22.715,SZ_GRID_2902,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0633,22.48,7,33,677,22.47,114.0733,"33,7",677,114.0683,22.475,SZ_GRID_677,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2433,22.72,31,51,2903,22.71,114.2533,"51,31",2903,114.2483,22.715,SZ_GRID_2903,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0933,22.48,7,36,680,22.47,114.1033,"36,7",680,114.0983,22.475,SZ_GRID_680,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2533,22.72,31,52,2904,22.71,114.2633,"52,31",2904,114.25829999999999,22.715,SZ_GRID_2904,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1033,22.48,7,37,681,22.47,114.1133,"37,7",681,114.1083,22.475,SZ_GRID_681,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2733,22.72,31,54,2906,22.71,114.2833,"54,31",2906,114.2783,22.715,SZ_GRID_2906,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1233,22.48,7,39,683,22.47,114.1333,"39,7",683,114.1283,22.475,SZ_GRID_683,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2833,22.72,31,55,2907,22.71,114.2933,"55,31",2907,114.28829999999999,22.715,SZ_GRID_2907,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1433,22.48,7,41,685,22.47,114.1533,"41,7",685,114.1483,22.475,SZ_GRID_685,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8833,22.44,3,15,291,22.43,113.8933,"15,3",291,113.8883,22.435000000000002,SZ_GRID_291,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1733,22.48,7,44,688,22.47,114.1833,"44,7",688,114.17830000000001,22.475,SZ_GRID_688,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3133,22.72,31,58,2910,22.71,114.3233,"58,31",2910,114.3183,22.715,SZ_GRID_2910,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1833,22.48,7,45,689,22.47,114.1933,"45,7",689,114.1883,22.475,SZ_GRID_689,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3233,22.72,31,59,2911,22.71,114.3333,"59,31",2911,114.3283,22.715,SZ_GRID_2911,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2733,22.48,7,54,698,22.47,114.2833,"54,7",698,114.2783,22.475,SZ_GRID_698,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3833,22.72,31,65,2917,22.71,114.3933,"65,31",2917,114.3883,22.715,SZ_GRID_2917,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8033,22.41,0,7,7,22.4,113.8133,"7,0",7,113.8083,22.405,SZ_GRID_7,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4033,22.72,31,67,2919,22.71,114.4133,"67,31",2919,114.4083,22.715,SZ_GRID_2919,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
