scenario_family,seed,decision_step,timestamp,condition_id,delay_min,missing_rate,noise_sigma,observation_seed,observation_digest,eligible_records,available_records,mapped_edge_coverage_mean
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,3808618748,1ac675a6dd7e4c936540c92aefc1590c4e4f3c5f390247f7605c993d4dc57a71,244,203,0.11844642266625083
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,69940707,e9bfd7ab6cbd3d9dfb33a232f1e5b7f7f6da3f395a8c5d19c7c1c9630cc5f84f,153,70,0.10234138789755734
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,394400050,944dd5eb167a1a337ad742929c1d8064187ae7436672072395e7f2bf3187c44e,232,10,0.023123465959091823
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,1371248374,28cdfb158776a69e89de74d9da06668585f8fd6d5fdb27997082a20896ab9009,143,123,0.1112494002455668
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,3810990077,a747ece8f46daff552cc9885e1ca891b75a5d2e55edc9093bee21e31281dd180,304,160,0.11844642266625083
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,4048874828,a23ef8f6c6593fe401a27c082332d021bd6462b8af9c70d20d77f1e645441a35,146,8,0.018490570817545893
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,2294933802,0d45ff3c863c8ccc54fd4e48d52863bb49d29b2bd5eef4f59ee6d27e1373e64f,243,243,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,1936898948,edcdbe4fd96d6751ef8de6d4d02b1f1a08baed986efade7ec0082c605b3f671a,592,592,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,2228357547,20551015d3f26794d1980fc28c081c4657e928e1fbd004a936d93b07a507a69b,456,418,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,1526727084,aacfd3a05665b67b0788294316127d32f94135d22efc8ec212cc3a9f35ebda65,287,216,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,2675268232,cc46e85b15b953eb4cd6646b250f472fa6b138698ecce99f3605f5939b007ee8,477,241,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,3461226951,0210a78349b9fd9df340a62eebde6cc4ad416b36e0301c0613c6ed86df9099f8,276,253,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3316047732,f71db1933be7261496b384ee8562a68f43455411136ceba325af117009f2b703,592,448,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,548429382,59b784feedad8a6de381921d2bfcc473c2bdbe98b75b0e8e2530e3cc5b6fd53a,298,151,0.11844642266625083
anisotropic_band,8111,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,2499987906,236e2eb0f5176053c95180e32dc08c526da13e899a3d255cbe592591a910a692,480,480,0.11844642266625083
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,3416198986,3d52f48bac9eed7aa92a58d84005eb6d723cec3976749bd81d077699a38b0ad9,304,304,0.11844642266625083
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,2211136762,418d3f19595e9926f538cb30e6bdff8b6923500c697b22c205e64027d45c82ce,249,209,0.11844642266625083
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,154490036,fed7bc11f232041bde18c1767a4d07a00ca1d1367920e152a8a854e50cabcf40,151,76,0.10008602476322383
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,327065126,ff33f869d9c65771b4aed1ea4d1b10d63e23f3f2d47628f97f99bdb25f29341e,256,11,0.028528371414195758
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,2981284326,85eb11d6974a3d769f9bab1fec14a875bf412f69ed67996b386dd513f71f8f34,166,135,0.11728857328033766
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,390801292,e2f6f626de14b85ee1d0ea1e99ada9e7ce5132a5c0e52cf3f90191f6ece9105d,304,160,0.11844642266625083
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,1003869278,2955f184c13615aea8ef11f94a89a5dda1516b501a5ffcd2a9db06165c654e86,149,10,0.02628923558392852
anisotropic_band,8112,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,1267123576,508f397860b4bb0b7dfdca23b1b2827ca31539368f1317b8cd2ae312cfb2787c,246,246,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,2186583218,78e23fbf8ca5b6a59df74e5f37755cbb7e8a065256049ebb06f073b4c910faa5,592,592,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,399750163,a099beeb9174f7eec24dcacdfee04d27251192bb19332f4af67b5948105434c9,475,439,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,2006755652,4ac3c57630da0f50a319764b360894c33f1abf992de81284caab0f7ac411c976,294,225,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,1764458240,738bee9a04ef135440f9004b2f16c44ff15dde5d3b5ac4c825c5947fcc294098,476,246,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,272088514,e69bb0293da486ba4374242b425e492ca6bba24b2e4460ca6a422f3a77f9054e,294,271,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,942784834,b7710912b15512813593e14b29122faf3bfe938faa670f4f4d13495eae305d98,592,448,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,2807925735,799ad3542f0b5cf096aff51f894f9ea208c417e5ac2fda41b7e3655b9a4cad12,294,150,0.11844642266625083
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,2142511323,01614a9c3d0d84c50b7e6257c0d4ed12f0cc0851cac6d72a4adb25b4698c7871,491,491,0.11844642266625083
